OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
01240700,SCHUYLER STEUBEN CHEMUNG TIOGA ALLEGANY BOCES,0.5625,Moderate Risk,Y,C,Public < 2 Yrs,5.00,0.79,0.79,0.81,0.19,16289.00,0.78,77492.00,0.00,0.85,0.15,22.00,31.00,9345.98,7846.00,3810.00,6176.00,7182.00,7626.00,7846.00,7937.00,9500.00,11888.00,15804.00,31532.00,559410.41,90.00,521033.76,529023.33,533557.42,569567.72,567840.34,0.07,0.05,0.05,-0.02,-0.02,0.34,0.41,0.39,0.50,0.56,109786.60,101244.05,117387.00,144956.00,66990.00,49004.61,62467.00,78981.00,92043.34,97712.34,9274.00,0.00,7340.64,0.00,0.00,0.00,0.00,0.00,0.12,0.00,50.00,0.01,0.08,113403.21,140718.59
01242100,UNIVERSITY OF AUCKLAND (THE),0.5625,Moderate Risk,Y,P,Foreign,5.00,1.00,0.61,0.00,0.00,11448.00,1.00,86095.00,0.00,0.00,0.00,22.00,26.00,61559.50,55890.50,20873.00,29626.00,32554.00,48638.00,56661.00,64991.00,72335.00,99894.00,123694.00,182885.00,652309.00,28.00,441497.07,497012.63,574317.14,581558.81,593571.45,0.32,0.24,0.12,0.11,0.09,0.00,0.00,0.00,0.00,0.00,74450.00,86361.00,35093.00,23182.00,23182.00,32698.00,36755.00,106218.00,182320.00,134802.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.17,0.31,82289.38,102717.18
01242500,STONE ACADEMY,0.4375,Less Risk,Y,P,Proprietary < 2 Yrs,5.00,0.63,0.61,0.80,0.20,15417.00,0.77,33678.00,0.47,0.88,0.12,21.00,30.00,12548.00,11267.00,3459.00,4456.00,7095.00,9237.00,11299.00,12463.00,15297.00,18651.00,23854.00,67242.00,5519779.85,614.00,5062265.34,5197459.09,5332538.61,5326362.05,5397851.78,0.08,0.06,0.03,0.04,0.02,0.33,0.37,0.50,0.53,0.56,1443141.56,1447407.52,1369794.33,856277.55,445784.00,416503.03,363669.02,551478.83,664507.08,708969.03,18360.00,0.00,0.00,0.00,0.00,0.08,0.13,0.15,0.17,0.19,273.00,-0.01,0.10,998933.32,1260747.36
01245200,EVERGREEN VALLEY COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,5.00,0.24,0.00,0.00,0.00,10586.00,1.00,46000.00,0.00,0.00,0.00,22.00,31.50,22292.72,13833.50,3521.00,5354.00,8380.00,10627.00,13839.00,16090.00,20320.00,33135.00,41914.00,360642.00,484506.85,68.00,375214.73,395697.74,428467.58,433033.49,442698.43,0.23,0.18,0.12,0.11,0.09,0.19,0.22,0.35,0.38,0.53,115797.56,127567.59,100037.00,55712.00,19891.00,17587.14,41620.14,48418.21,61522.95,92244.00,0.00,0.00,0.00,0.00,11764.00,0.00,0.00,0.00,0.16,0.19,40.00,0.06,0.23,63458.32,83065.15
01246100,LINCOLN TECHNICAL INSTITUTE,0.625,More Risk,Y,P,Proprietary 4 Yrs or More,5.00,0.67,0.66,0.59,0.41,9247.00,0.85,22775.00,0.62,0.87,0.13,21.00,27.00,9618.51,8768.00,3384.00,4810.00,7334.00,7790.00,8768.00,9512.00,10125.00,12320.00,15786.00,121748.00,19869529.36,2878.00,17880015.50,18277243.74,18945313.45,19321864.15,19527368.92,0.10,0.08,0.05,0.03,0.02,0.30,0.32,0.40,0.50,0.61,6450496.50,6154467.18,6174410.29,4853475.00,2920011.00,1281880.21,1185441.79,1391966.21,1109298.94,944912.24,74938.64,52144.41,50950.48,30080.67,35006.00,0.05,0.03,0.03,0.03,0.03,1350.00,-0.01,0.13,3782323.03,4722170.50
01246200,EASTWICK COLLEGE - HACKENSACK CAMPUS.,0.375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,0.75,0.72,0.73,0.27,21544.00,0.70,33654.00,0.45,0.82,0.18,22.00,32.00,8945.11,7711.00,2729.00,5145.00,5994.00,6541.00,7755.00,8829.00,10343.00,12056.00,15837.00,89968.00,2845572.81,445.00,2446687.26,2517864.97,2609614.24,2607264.11,2594685.44,0.14,0.12,0.08,0.08,0.09,0.24,0.32,0.49,0.37,0.31,557791.80,507330.14,420712.53,168574.00,118387.00,188892.79,161911.95,223068.96,202729.04,130624.00,9175.00,0.00,0.00,0.00,13615.00,0.13,0.23,0.20,0.16,0.17,236.00,0.02,0.15,439301.39,567699.29
01247000,BRYANT & STRATTON BUSINESS INSTITUTE - ROCHESTER,0.75,Most Risk,N,N,Proprietary 2 - 3 Yrs,5.00,1.00,0.00,0.00,0.00,5848.00,1.00,29594.00,0.00,0.00,0.00,26.00,31.00,26299.86,27581.00,2845.00,5624.00,15296.00,22470.00,27581.00,31631.00,36459.00,44200.00,48350.00,55602.00,161198.00,21.00,124361.87,137251.00,153292.89,160511.00,160505.00,0.23,0.13,0.05,0.00,0.00,0.00,1.00,1.00,1.00,1.00,30046.00,46073.00,20262.00,36312.00,20456.00,7488.00,0.00,0.00,49046.00,26616.00,17287.00,13474.89,10323.00,0.00,2845.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.31,23993.91,31871.43
01248200,ATI TECHNICAL TRAINING CENTER,0.4375,Less Risk,N,N,Proprietary < 2 Yrs,5.00,0.52,0.52,0.73,0.27,7861.00,0.89,23377.50,0.62,0.89,0.11,22.00,29.00,8799.62,8028.00,2606.00,3507.00,5836.00,7624.00,8028.00,9999.00,11372.00,13038.00,14728.00,40382.00,8865016.32,1151.00,8937350.29,9043447.69,9163170.15,9162092.85,9031236.78,-0.01,-0.02,-0.03,-0.03,-0.02,0.21,0.28,0.44,0.56,0.69,5369320.00,5297446.00,4638202.00,3112011.00,1977438.00,101208.65,152806.87,189653.54,280375.00,368385.00,10601.00,25441.00,47720.00,24739.00,25999.00,0.04,0.05,0.07,0.09,0.11,374.00,-0.07,0.00,2004678.47,2517219.78
01248300,PAUL MITCHELL THE SCHOOL DALLAS,0.4375,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,0.63,0.56,0.68,0.32,19899.00,0.70,50011.50,0.30,0.62,0.38,22.00,28.00,10166.12,7728.00,3038.00,4138.00,5267.00,6519.00,7834.00,8191.00,12645.00,14313.00,15890.00,93414.00,962083.00,145.00,832363.74,869316.83,895926.62,902752.36,921816.22,0.13,0.10,0.07,0.06,0.04,0.17,0.20,0.41,0.36,0.26,280502.00,269264.00,180476.00,48374.00,24813.00,73830.42,64367.44,23089.00,14895.00,13726.00,0.00,0.00,0.00,0.00,0.00,0.14,0.19,0.14,0.13,0.16,76.00,-0.01,0.15,146724.94,188759.60
01249600,TONI & GUY HAIRDRESSING ACADEMY,0.75,Most Risk,Y,P,Proprietary < 2 Yrs,5.00,1.00,1.00,0.00,0.00,17989.00,1.00,51454.00,0.00,0.65,0.35,22.00,31.00,9258.53,7442.00,3500.00,5735.00,6560.00,7139.00,7457.00,9024.00,10514.00,11347.00,13753.00,26643.00,239447.76,32.00,177369.69,185883.10,194648.83,226468.96,230343.90,0.26,0.22,0.19,0.05,0.04,0.00,0.00,0.00,0.38,0.44,48093.00,39001.00,29820.00,46888.00,22215.00,0.00,4174.00,7539.00,2419.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.24,0.28,21576.28,28208.19
01250000,RANKEN TECHNICAL COLLEGE,0.6875,Most Risk,Y,C,PNP 4 Yrs or More,5.00,0.62,0.60,0.31,0.69,18975.00,0.70,67363.00,0.20,0.52,0.48,22.00,29.00,13313.86,11922.00,2291.00,4359.00,6625.00,8072.00,11922.00,14788.00,17118.00,21126.00,26702.00,72877.00,4100360.41,509.00,2879603.10,3045936.76,3267413.07,3601141.64,3820206.82,0.30,0.26,0.20,0.12,0.07,0.17,0.21,0.23,0.31,0.36,647758.31,600840.55,481516.70,478375.70,219478.79,128466.10,229622.97,105223.71,207486.74,267005.46,0.00,2686.00,1696.00,4106.00,23408.00,0.00,0.03,0.03,0.03,0.05,363.00,0.35,0.33,490447.87,610207.31
01252500,CARIBBEAN UNIVERSITY,0.5,Less Risk,Y,C,PNP 4 Yrs or More,3.00,0.56,0.42,0.94,0.06,16701.00,0.77,0.00,1.00,0.70,0.30,23.00,33.00,11488.69,8307.00,1770.00,2833.00,4125.00,6181.00,8307.00,10900.00,13750.00,17698.00,25239.00,130487.00,5071422.62,698.00,4468463.76,4531182.92,4580987.21,4824861.36,4830571.20,0.12,0.11,0.10,0.05,0.05,0.20,0.30,0.31,0.41,0.54,1593873.87,1523122.42,1543155.56,1274880.56,725921.00,170760.77,213272.00,295585.24,333523.54,445509.37,2879.00,2879.00,5735.00,6658.00,5625.00,0.07,0.08,0.09,0.09,0.09,346.00,-0.02,0.17,870066.08,1113344.74
01253900,UNIVERSITY OF THE ARTS LONDON IDO - CENTRAL SAINT MARTINS COLLEGE,0.8125,Most Risk,N,N,Foreign,5.00,1.00,1.00,0.00,0.00,7700.00,1.00,84460.00,0.00,0.00,0.00,23.00,29.00,41708.59,28915.00,6925.00,8550.00,13362.00,15990.00,39238.00,49999.00,70311.00,76513.00,87826.00,141909.00,463001.00,27.00,260781.83,296507.15,342013.66,346620.96,417208.13,0.44,0.36,0.26,0.25,0.10,0.00,0.00,0.00,0.00,0.44,31362.56,31362.56,31362.56,25728.59,3627.00,0.00,0.00,0.00,1774.00,2997.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.43,0.42,38704.91,49171.69
01255000,LOS ANGELES MISSION COLLEGE,0.6875,Most Risk,Y,C,Public 2 - 3 Yrs,3.00,0.00,0.00,0.00,0.00,13568.00,1.00,45570.00,0.00,0.00,0.00,23.00,35.50,15077.75,10681.00,2625.00,3500.00,5485.00,8768.00,10681.00,13388.00,17141.00,21902.00,26787.00,86569.00,251807.00,51.00,212978.84,223906.12,232100.30,255709.38,254997.71,0.15,0.11,0.08,-0.02,-0.01,0.25,0.39,0.35,0.51,0.61,37547.00,40362.00,35702.00,40590.00,25801.00,8167.00,16999.00,75148.00,58706.00,49465.00,8565.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,25.00,-0.01,0.20,46827.72,58936.59
01256100,FIVE TOWNS COLLEGE,0.4375,Less Risk,Y,P,Proprietary 4 Yrs or More,5.00,0.51,0.45,0.20,0.80,13112.50,0.70,65236.00,0.21,0.54,0.46,23.00,28.50,21282.46,17002.50,3374.00,5906.00,9864.00,12557.00,17027.00,21149.00,26358.00,33711.00,48350.00,107613.00,3353843.72,298.00,2711519.15,2843367.22,2933020.13,2903474.03,3055283.65,0.19,0.15,0.13,0.13,0.09,0.16,0.23,0.35,0.21,0.23,452136.81,508816.00,430356.00,304043.00,181669.00,70676.00,121520.00,142960.23,196976.14,231061.62,0.00,5616.00,0.00,0.00,3425.00,0.11,0.18,0.16,0.17,0.15,188.00,0.04,0.20,419682.47,564183.02
01257300,WEST VIRGINIA UNIVERSITY HOSPITALS,0.4375,Less Risk,Y,C,PNP 2 - 3 Yrs,5.00,1.00,1.00,0.00,0.00,7331.00,0.00,48056.50,0.00,0.00,0.00,23.50,26.00,22250.77,15629.00,6137.00,9747.00,13645.00,15629.00,21050.00,25871.00,26043.00,38276.00,52979.00,55303.00,100886.24,13.00,68559.37,72307.23,76074.07,81193.12,82919.04,0.32,0.28,0.25,0.20,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4734.00,0.00,3799.90,12745.90,8411.42,3799.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.36,5759.29,7626.47
01257400,RINGLING COLLEGE OF ART & DESIGN,0.625,More Risk,Y,C,PNP 4 Yrs or More,5.00,0.67,0.62,0.25,0.75,3533.00,1.00,69154.50,0.21,0.58,0.42,23.00,28.00,25564.51,20884.00,4162.00,10681.00,15297.00,16852.00,20884.00,26970.00,32319.00,38738.00,47918.00,129771.00,4206309.33,271.00,2996709.19,3151844.63,3392314.26,3648644.12,3857109.60,0.29,0.25,0.19,0.13,0.08,0.13,0.13,0.18,0.25,0.28,811447.10,716596.43,715238.00,635186.00,369638.00,85697.00,117455.00,219873.00,113895.00,231841.00,6472.00,0.00,8188.00,0.00,0.00,0.00,0.00,0.00,0.07,0.05,207.00,0.26,0.31,389238.71,520155.07
01258000,SAINT LOUIS CHRISTIAN COLLEGE,0.5,Less Risk,Y,C,PNP 4 Yrs or More,5.00,0.23,0.20,0.51,0.49,24937.00,0.55,59384.00,0.00,0.71,0.29,22.00,38.00,16905.82,13922.50,3689.00,5539.00,7818.00,11037.00,14000.00,18175.00,21852.00,26234.00,34845.00,58660.00,884204.00,82.00,791173.57,807127.25,827288.00,857155.13,853775.19,0.11,0.09,0.06,0.03,0.03,0.24,0.32,0.39,0.33,0.45,175853.81,177717.42,73749.00,113179.00,90278.00,35691.90,51548.90,77625.90,116455.10,117811.81,0.00,0.00,14966.00,14872.00,12699.00,0.00,0.00,0.00,0.00,0.00,51.00,0.03,0.17,144608.80,185799.38
01258400,ILLINOIS INSTITUTE OF ART (THE),0.5625,Moderate Risk,Y,P,Proprietary 4 Yrs or More,5.00,0.42,0.36,0.36,0.64,16081.00,0.78,54039.00,0.27,0.68,0.32,22.00,28.00,22433.95,18831.50,3593.00,6861.00,10100.00,14718.00,18846.00,22937.00,28937.00,36553.00,45739.00,177908.00,27831710.56,2174.00,24429099.52,24959298.24,25645955.43,27172317.09,27266766.10,0.12,0.10,0.08,0.02,0.02,0.30,0.35,0.42,0.48,0.56,5131194.89,4804829.62,4298028.01,3010511.23,1255777.00,1232378.69,1488353.12,1932334.48,2730734.67,3048027.10,25377.00,18310.00,42043.00,40637.00,56279.00,0.06,0.08,0.10,0.09,0.10,1109.00,0.00,0.13,4896845.59,6157229.03
01258600,METROPOLITAN COMMUNITY COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,5.00,0.27,0.17,0.66,0.34,21593.00,0.66,61659.00,0.14,0.70,0.30,22.00,30.00,12676.12,8399.50,2255.00,3359.00,4679.00,6587.00,8407.00,11080.00,14670.00,19677.00,28576.00,109365.00,4169399.52,868.00,3446300.59,3502991.64,3657195.64,3910794.08,4006260.98,0.17,0.16,0.12,0.06,0.04,0.25,0.34,0.36,0.42,0.50,757377.04,722593.50,706736.99,607659.47,397528.47,199916.18,240127.59,282902.74,352100.64,401617.95,10804.33,20583.00,39590.00,49654.00,12540.00,0.02,0.03,0.02,0.02,0.03,479.00,0.03,0.21,647727.40,825059.18
01258900,ERIE 1 BOARD OF COOPERATIVE EDUCATIONAL SERVICES,0.5625,Moderate Risk,Y,C,Public < 2 Yrs,5.00,0.87,0.86,0.82,0.18,20022.50,0.84,49245.50,0.00,0.79,0.21,23.00,32.50,9456.72,7017.00,2123.00,3870.00,6370.00,6591.00,7017.00,7546.00,8365.00,13139.00,16910.00,47530.00,492135.01,99.00,427796.12,442511.17,462029.95,477691.66,482638.01,0.15,0.10,0.06,0.03,0.02,0.35,0.31,0.32,0.39,0.55,96237.82,82379.90,108314.00,78195.00,64662.00,53496.34,46631.34,101892.05,98149.00,74270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.00,0.01,0.14,90728.78,111306.87
01260500,EMPIRE BEAUTY SCHOOL,0.5625,Moderate Risk,N,N,Proprietary < 2 Yrs,5.00,0.69,0.69,0.51,0.49,6172.00,1.00,63779.00,0.00,0.72,0.28,20.50,26.00,8928.77,9772.00,2838.00,4474.00,5707.00,8956.00,9858.00,10296.00,10768.00,13022.00,14943.00,18288.00,438451.00,65.00,313475.71,324313.93,357851.21,372190.43,389700.85,0.29,0.26,0.18,0.15,0.11,0.23,0.23,0.29,0.31,0.31,93836.00,112412.00,93480.00,27600.00,23653.00,31556.00,17455.00,30501.00,57364.00,13728.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,0.29,0.32,44320.14,56757.60
01260600,EMPIRE BEAUTY SCHOOL,0.4375,Less Risk,Y,C,Proprietary < 2 Yrs,5.00,0.67,0.60,0.68,0.32,13282.00,0.81,37116.50,0.45,0.84,0.16,21.50,31.00,11864.46,11212.00,3953.00,4999.00,7500.00,9636.00,11262.00,12247.00,13277.00,15194.00,20982.00,70847.00,1583559.00,203.00,1621284.01,1618641.27,1620007.25,1612169.75,1570665.63,-0.02,-0.02,-0.02,-0.02,0.01,0.34,0.42,0.60,0.64,0.68,504688.54,465971.54,388902.00,179872.00,94535.00,155173.00,231604.39,185711.01,278707.00,220163.59,0.00,0.00,0.00,0.00,0.00,0.14,0.21,0.22,0.26,0.23,65.00,-0.10,-0.01,392500.85,482897.59
01260700,EMPIRE BEAUTY SCHOOL,0.5,Less Risk,N,N,Proprietary < 2 Yrs,5.00,1.00,1.00,0.00,0.00,8918.50,1.00,74890.00,0.00,0.00,0.00,21.50,27.50,9880.00,9590.50,2289.00,4569.00,8503.00,9479.00,11146.00,11888.00,13887.00,15638.00,16854.00,18720.00,153109.00,24.00,111067.30,119892.30,123541.26,134282.78,145239.00,0.27,0.22,0.19,0.12,0.05,0.00,0.00,0.00,0.00,0.00,6081.00,16835.00,6787.00,0.00,0.00,0.00,4860.00,11308.00,11281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.38,0.32,19682.38,24293.42
01262700,THOMAS M. COOLEY LAW SCHOOL,0.5,Less Risk,Y,P,PNP 4 Yrs or More,5.00,0.64,0.19,0.99,0.01,6615.50,0.82,74731.50,0.00,0.31,0.69,23.00,27.00,94028.33,93040.00,44000.00,59258.00,71061.00,81270.00,93183.00,103467.00,115701.00,128413.00,145692.00,263881.00,104226655.54,2899.00,86504700.77,87550387.50,89173292.99,99284523.57,100383515.04,0.17,0.16,0.15,0.05,0.04,0.29,0.37,0.47,0.40,0.43,6244584.35,5426915.70,3861294.35,2854154.05,1507768.00,3102545.85,3922840.83,6181354.52,10759040.65,12055353.36,128830.93,50300.67,23138.34,35487.00,60051.00,0.05,0.09,0.10,0.13,0.16,1532.00,0.04,0.18,16518833.28,21164325.31
01265000,MARINELLO SCHOOL OF BEAUTY,0.5,Less Risk,Y,P,Proprietary < 2 Yrs,5.00,0.86,0.85,0.71,0.29,9383.00,0.83,30813.00,0.50,0.83,0.17,21.00,32.00,7661.44,7648.00,3326.00,4894.00,5169.00,6428.00,7648.00,8329.00,9007.00,10088.00,12527.00,24014.00,1225921.00,201.00,914039.54,988342.00,1060516.00,1080811.00,1125846.00,0.25,0.19,0.13,0.12,0.08,0.15,0.18,0.41,0.26,0.21,284548.00,258034.00,209911.00,107980.00,117695.00,54012.54,79251.00,89114.00,96624.00,108164.00,0.00,6051.00,3280.00,3245.00,0.00,0.07,0.14,0.16,0.15,0.17,129.00,0.18,0.28,134789.44,178660.52
01265100,MARINELLO SCHOOL OF BEAUTY,0.375,Less Risk,N,N,Proprietary < 2 Yrs,5.00,0.75,0.68,0.82,0.18,10375.00,1.00,30203.50,0.50,0.88,0.12,21.00,31.00,5881.68,4907.00,1726.00,2375.00,3308.00,4503.00,4901.00,5613.00,6549.00,7728.00,9923.00,38904.00,498725.00,120.00,405324.00,441873.00,454448.00,435696.00,454466.00,0.19,0.11,0.09,0.13,0.09,0.19,0.23,0.48,0.33,0.33,167203.00,197654.00,85620.00,26671.00,37068.00,4592.00,4985.00,9724.00,1000.00,3700.00,6083.00,0.00,0.00,0.00,0.00,0.11,0.23,0.13,0.14,0.23,63.00,0.01,0.23,82601.42,102933.67
01265200,ONONDAGA CORTLAND MADISON BOCES,0.6875,Most Risk,Y,C,Public < 2 Yrs,5.00,0.88,0.87,0.75,0.25,14967.00,0.81,44792.00,0.31,0.76,0.24,22.00,30.00,9232.29,7368.50,2833.00,4174.00,6077.00,6737.00,7378.00,7783.00,8825.00,12318.00,17697.00,57885.00,2859595.00,486.00,2259105.12,2359437.93,2515784.42,2622503.25,2723841.45,0.22,0.18,0.13,0.08,0.05,0.23,0.29,0.38,0.40,0.47,576178.42,576082.78,613703.59,611548.22,381568.00,101168.00,150909.00,214535.86,223716.88,189543.00,8540.00,11535.00,26083.00,13338.00,6395.00,0.03,0.06,0.06,0.08,0.09,297.00,0.06,0.24,435221.63,550221.04
01267000,BEL - REA INSTITUTE OF ANIMAL TECHNOLOGY,0.625,More Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,0.69,0.65,0.59,0.41,18771.00,0.70,64548.00,0.25,0.61,0.39,22.00,29.00,20435.92,19237.00,3893.00,7972.00,12804.00,16545.00,19237.00,21569.00,23590.00,27585.00,35333.00,238459.00,3773206.00,281.00,2972788.77,3126826.67,3321951.81,3487946.09,3564755.73,0.21,0.17,0.12,0.08,0.06,0.26,0.31,0.39,0.38,0.46,338077.17,331204.00,249829.00,99263.00,45410.00,147407.61,231721.80,338595.49,284088.88,220597.00,0.00,18791.00,0.00,0.00,0.00,0.05,0.08,0.09,0.10,0.10,174.00,0.12,0.22,483863.18,622111.94
01267200,CAROUSEL BEAUTY COLLEGE,0.4375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,1.00,1.00,0.00,0.00,13064.50,0.00,74954.00,0.00,0.00,0.00,21.00,33.50,5158.96,3486.00,1457.00,1820.00,2561.00,3472.00,3610.00,5415.00,6887.00,8095.00,12481.00,14748.00,95490.00,24.00,66447.98,69022.98,71999.70,76644.84,75346.39,0.30,0.28,0.25,0.20,0.21,0.00,0.00,0.00,0.00,0.00,17242.00,15039.00,10374.00,2838.00,1322.00,1797.00,3088.00,10741.70,1430.00,1381.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.17,0.28,5901.48,8709.48
01269300,PELLISSIPPI STATE COMMUNITY COLLEGE,0.75,Most Risk,Y,C,Public 2 - 3 Yrs,5.00,0.23,0.07,0.58,0.42,19859.00,0.66,61838.00,0.17,0.73,0.27,23.00,30.00,12900.41,8313.00,1671.00,2681.00,4074.00,5845.00,8313.00,11118.00,15179.00,22097.00,31322.00,114113.00,4727608.29,1071.00,3445109.09,3589680.20,3781020.60,4375901.88,4550057.37,0.27,0.24,0.20,0.07,0.04,0.22,0.25,0.29,0.39,0.49,894609.02,865670.26,900271.62,782514.30,579027.00,318634.12,353840.47,563424.55,827176.39,939016.40,15060.04,6016.00,4164.00,35106.00,9994.00,0.03,0.04,0.04,0.05,0.06,694.00,0.14,0.30,538333.87,717593.61
01274400,SOUTHSIDE REGIONAL MEDICAL CENTER PROFESSIONAL SCHOOLS,0.5,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5.00,0.80,0.72,0.79,0.21,33156.00,0.48,70192.00,0.00,0.68,0.32,23.00,35.00,17502.39,15557.00,7946.00,12257.00,14125.00,14881.00,15626.00,16666.00,18750.00,21416.00,31868.00,41738.00,737053.00,82.00,570505.23,594704.97,593900.55,654312.63,688151.88,0.23,0.19,0.19,0.11,0.07,0.17,0.34,0.26,0.22,0.43,93431.00,87221.00,48773.00,61282.00,18768.00,41720.44,61397.87,68033.26,72369.00,79551.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.26,0.24,76378.37,99383.92
01275000,EDISON STATE COMMUNITY COLLEGE,0.6875,Most Risk,Y,C,Public 2 - 3 Yrs,5.00,0.33,0.25,0.71,0.29,22000.00,0.59,57332.00,0.16,0.80,0.20,22.00,31.00,14735.33,9423.00,2500.00,3585.00,5100.00,6961.00,9423.00,12966.00,18023.00,25339.00,35421.00,73356.00,3419796.10,411.00,2779695.59,2804091.56,2914310.52,3247865.72,3322579.90,0.19,0.18,0.15,0.05,0.03,0.27,0.30,0.32,0.37,0.46,488390.15,494947.15,477288.17,462792.00,354018.00,267580.27,414134.81,520529.72,888421.43,834477.00,11775.00,23892.00,26794.00,0.00,0.00,0.07,0.09,0.10,0.12,0.16,241.00,0.04,0.21,486865.92,624701.90
01276500,UNIVERSITY OF OXFORD - LINACRE COLLEGE,0.4375,Less Risk,Y,P,Foreign,5.00,0.00,0.00,0.00,0.00,2207.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,83727.09,79531.00,48923.00,54282.00,65392.00,74000.00,79531.00,85354.00,93557.00,94494.00,95525.00,209010.00,346597.02,11.00,313621.13,314591.10,306101.35,347516.61,355395.22,0.10,0.09,0.12,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65467.55,43842.80,64873.75,85934.42,92206.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.10,83789.87,97663.22
01276600,"NATIONAL UNIVERSITY OF IRELAND, GALWAY",0.5625,Moderate Risk,Y,P,Foreign,5.00,1.00,0.59,0.00,0.00,4359.00,1.00,114860.00,0.00,0.00,0.00,24.00,27.00,56961.94,45996.00,21341.00,30463.00,34500.00,43000.00,54424.00,57170.00,68627.00,84694.00,117153.00,142811.00,711372.00,34.00,692042.59,736951.47,734416.80,734525.58,737757.63,0.03,-0.04,-0.03,-0.03,-0.04,0.00,0.00,0.32,0.00,0.44,22878.80,22878.80,0.00,0.00,23509.00,147779.00,258759.00,170030.00,165328.00,137319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,201407.57,237555.06
