OPEID,School Name,Risk Factor,Borrowing Risk,ELIGIND,CERTCD,T & C,Ethnic Class,% Completions Any School,% Completions Same School,% Independent Borrower Count,% Dependent Borrower Count,Median Independent Student AGI,% Independent Borrowers with AGI < $30K,Median Dependent Parent AGI,% Dependent Borrowers with AGI < $30K,% Borrowers with a Pell Grant,% Borrowers without a Pell Grant,Median Age of Dependent Borrowers at Maturity,Median Age of Independent Borrowers at Maturity,Mean Balance,Median Balance,1st Decile,2nd Decile,3rd Decile,4th Decile,5th Decile,6th Decile,7th Decile,8th Decile,9th Decile,10th Decile,Overall Outstanding Principal Balance at Time Entering Repayment (FY 2009),Overall Borrower Count,Overall Outstanding Principal Balance 5 YR Cohort (FY 2014),Overall Outstanding Principal Balance 4 YR Cohort (FY 2013),Overall Outstanding Principal Balance 3 YR Cohort (FY 2012),Overall Outstanding Principal Balance 2 YR Cohort (FY 2011),Overall Outstanding Principal Balance 1 YR Cohort (FY 2010),Overall Repayment Rate 5 YR Cohort (FY 2014),Overall Repayment Rate 4 YR Cohort (FY 2013),Overall Repayment Rate 3 YR Cohort (FY 2012),Overall Repayment Rate 2 YR Cohort (FY 2011),Overall Repayment Rate 1 YR Cohort (FY 2010),% Increased Balance Borrowers 2013-2014,% Increased Balance Borrowers 2012-2013,% Increased Balance Borrowers 2011-2012,% Increased Balance Borrowers 2010-2011,% Increased Balance Borrowers 2009-2010,Defaulted Balance 2013-14,Defaulted Balance 2012-13,Defaulted Balance 2011-12,Defaulted Balance 2010-11,Defaulted Balance 2009-10,In School Military Balance 2013-14,In School Military Balance 2012-13,In School Military Balance 2011-12,In School Military Balance 2010-11,In School Military Balance 2009-10,Death Disability Balance 2013-14,Death Disability Balance 2012-13,Death Disability Balance 2011-12,Death Disability Balance 2010-11,Death Disability Balance 2009-10,% Deferment or Forbearance More than 2 Months 2013-2014,% Deferment or Forbearance More than 2 Months 2012-2013,% Deferment or Forbearance More than 2 Months 2011-2012,% Deferment or Forbearance More than 2 Months 2010-2011,% Deferment or Forbearance More than 2 Months 2009-2010,Overall Borrowers with More than $1 Paid 2013-2014,Overall Median Borrower's Volume Repayment % 2013-2014,Overall Mean Borrower's Volume Repayment % 2013-2014,Overall Dollars Under 14% 2013-2014,Overall Dollars Under 21% 2013-2014
1025600,BENEDICTINE COLLEGE,0.6875,More Risk,Y,C,PNP 4 Yrs or More,5,0.44,0.32,0.24,0.76,9741,0.7,75120,0.16,0.54,0.46,23,26,24515.34,20394.5,4564,9253,14208,17035,20481,23811,27357,37463,46977,219599,5491751.03,396,3535173.43,3779451.37,3999662.31,4541149.4,4866941.37,0.36,0.31,0.27,0.17,0.11,0.17,0.18,0.21,0.2,0.22,299554.8,454336.84,239414.42,225636.27,79672,364106.9,413874.81,497960.6,625738.76,685133.51,8136.52,0,0,0,10000,0,0.04,0.04,0.09,0.1,313,0.34,0.38,389103.68,550364.37
1026400,SOUTH COLLEGE-ASHEVILLE,0.5625,Moderate Risk,Y,C,Proprietary 4 Yrs or More,5,0.33,0.29,0.85,0.15,15554,0.84,48400.5,0,0.84,0.16,23,31,15506.56,11819,3170,3255,5967,8023,11819,17289,20907,26685,34488,54286,1740660.3,179,1431749,1477043.49,1514819.74,1633340.12,1662143.19,0.18,0.15,0.12,0.06,0.05,0.31,0.38,0.39,0.52,0.6,264800,310832.17,46258,76920,71931,66082.12,55490.7,85584.74,112104,176062,0,0,0,3481,3246,0.08,0.1,0.11,0.11,0.11,93,0,0.18,239174.27,311768.63
1026600,HILLSDALE FREE WILL BAPTIST COLLEGE,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5,0.29,0.21,0.32,0.68,15506,1,41904,0.4,0.85,0.15,22.5,27,15179.6,13471,3234,5323,7733,10389,15091,17600,20119,22987,27363,47240,810837,85,687709.53,684653.11,713337.97,751808.93,801674.1,0.15,0.16,0.12,0.07,0.01,0.31,0.24,0.34,0.36,0.46,160545,165363,214669,119550,80152,64861.19,94055.55,108945.86,91226,96936,0,0,0,11210,0,0,0,0,0,0,50,0,0.17,141417.01,176674.17
1027900,HICKEY COLLEGE,0.75,Most Risk,Y,C,Proprietary 4 Yrs or More,5,0.82,0.82,0.28,0.72,20739,0.7,48177.5,0.31,0.62,0.38,21,27,17182.65,16516,5435,8043,10426,13257,16656,18830,21479,25038,28749,71349,3248707.09,285,2357072.01,2478320.24,2584347.33,2945273.24,3064923.85,0.27,0.24,0.2,0.09,0.06,0.26,0.34,0.38,0.36,0.36,363966.1,362905.49,303610.5,349942.19,266717.19,216064.32,164825.27,225037.18,412227.93,521196.24,0,0,0,8244,420,0,0.06,0.07,0.11,0.09,189,0.16,0.28,374617.57,482457.32
1028000,OHIO STATE BEAUTY ACADEMY,0.75,Most Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.62,0.61,0.54,0.46,6255,1,57757,0,0.8,0.2,21,30,7730.87,5921,1990,3280,4225,5104,6511,7616,8171,10666,12384,59608,503486.04,84,380218.33,401652.4,439153.16,449198.55,467984.48,0.24,0.2,0.13,0.11,0.07,0.15,0.18,0.32,0.35,0.43,114901.86,148908.86,147494,121642,101092,0,10447,22004,21879,29285,0,5287,0,0,0,0,0,0,0,0,52,0.11,0.28,58394.16,78587.62
1028600,SUNY EMPIRE STATE COLLEGE,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.2,0,0.94,0.06,33638.5,0.45,51114,0.27,0.68,0.32,24,36.5,26463.37,21620.5,4831,9267,13248,17064,21634,26760,32974,41579,51724,208941,35338688.85,2598,28438846.07,28878304.61,30052073.39,33935697.14,34134403.41,0.2,0.18,0.15,0.04,0.03,0.33,0.36,0.4,0.45,0.52,3646983,3485784.16,3295001.84,3077461,2018989,2670049.32,3348303.03,5403452.58,7589795.67,9324201.94,217150.77,180822.46,274003.04,189359.99,36167,0.07,0.08,0.07,0.08,0.1,1440,0.05,0.21,5368252.7,6794510.01
1031600,LINCOLN COLLEGE OF TECHNOLOGY,0.375,Less Risk,N,N,Proprietary 2 - 3 Yrs,5,0.56,0.55,0.54,0.46,9071,0.9,26173.5,0.54,0.87,0.13,21,28,10983.39,9747,3719,4503,7213,8705,9747,11655,14100,16189,18864,68154,8619589.55,1020,8263850.06,8357682.03,8536253.38,8678541.6,8669217.86,0.04,0.03,0.01,-0.01,-0.01,0.29,0.33,0.42,0.5,0.66,3109231.51,3250754.26,3115563.49,2635008.12,1731472,305076.84,414992.57,448098.68,436960.49,394446,3720,4888,9192,25099,18975,0.07,0.08,0.07,0.07,0.07,427,-0.05,0.03,1795265.09,2240741.85
1031900,FORTIS INSTITUTE,0.375,Less Risk,Y,P,Proprietary 2 - 3 Yrs,5,0.67,0.65,0.74,0.26,14476,0.78,34033,0.46,0.84,0.16,21,29,10872.65,7901,2813,4855,6171,7176,7901,9468,11338,15680,21785,73558,12840431.88,1781,12038177.37,12391127.59,12620942.01,12926739.38,12904252.19,0.06,0.03,0.02,-0.01,0,0.34,0.41,0.53,0.6,0.67,3601803.22,3406193.2,2625318.98,1578701,903292,1176879.02,1304340.7,1864641.31,1978076.13,2158178,70679.01,40761,43421,15335,7333,0.08,0.11,0.12,0.13,0.12,734,-0.07,0.03,2668268.12,3300254.55
1032300,HANNAH E MULLINS SCHOOL OF PRACTICAL NURSING,0.5,Moderate Risk,Y,C,Public < 2 Yrs,5,0.66,0.62,0,0,15314,0.72,55226.5,0,0,0,21.5,31,12611.06,8666,6053,6625,6907,6982,9019,10341,13807,17495,32086,40681,386776,53,320839.53,324710.22,337755.64,338489.93,364580,0.17,0.16,0.13,0.12,0.06,0.25,0.3,0.32,0.36,0.49,74581,80334,62974,32786,29812,42865,71168.04,79895,91959,53935,0,0,0,0,0,0,0,0,0.25,0.28,32,0.06,0.18,49230.45,66134.23
1033300,JESUIT SCHOOL OF THEOLOGY - BERKELEY,0.75,Most Risk,N,N,PNP 4 Yrs or More,5,1,0.52,0,0,14125,1,0,0,0,0,0,30,48208.26,36161,18587,21113,28426,32433,38354,41249,68359,74254,110538,122433,594089,23,334558.72,347285.67,384812.67,483655.19,544804,0.44,0.42,0.35,0.19,0.08,0,0,0,0,0,0,0,0,0,0,18939.2,18939.2,44097.3,69813,80994,0,0,0,0,0,0,0,0,0,0,1,0.44,0.43,28711.75,40489.06
1033800,EASTERN VIRGINIA MEDICAL SCHOOL,0.8125,Most Risk,Y,C,Public 4 Yrs or More,5,0.79,0.59,0,0,6216,0.75,0,0,0.16,0.84,0,28,117217.06,106156.5,40656,59165,74474,91833,106432,122599,147071,176968,218056,309002,16777179,492,12770312.57,13463508.78,15006917.77,16104866.89,16308869.8,0.24,0.2,0.11,0.04,0.03,0.2,0.22,0.34,0.32,0.34,51460.77,2576.77,17714,17714,0,124999.42,643159.42,574496.71,958755,1373901,0,5000,131965,145936,0,0.1,0.12,0.13,0.23,0.22,321,0.13,0.29,2572416.38,3243599.01
1034000,LOS MEDANOS COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,5,0,0,0,0,18450,1,34444,0,0,0,21,40,10377.21,7500,1750,3228,3737,4013,7500,11387,16001,17053,22955,32426,182815,29,146782.44,155610.23,170155.96,174884.3,176341.3,0.2,0.15,0.07,0.04,0.04,0,0,0,0,0.55,53209.08,59407.08,45354,41043,19272,17705,17705,22958,13092,50372,0,0,0,0,0,0,0,0,0,0,16,0,0.22,25686.18,33069.26
1034500,CINCINNATI STATE TECHNICAL & COMMUNITY COLLEGE,0.75,Most Risk,Y,C,Public 2 - 3 Yrs,5,0.11,0,0.66,0.34,17085.5,0.76,48910,0.31,0.76,0.24,22,29,13297.99,9332.5,1412,2749,4672,6789,9331,12678,17038,22081,29380,109171,19069545.82,2748,16087318.66,16229027.06,16478042.28,18784705.79,18882782.57,0.16,0.15,0.14,0.01,0.01,0.34,0.38,0.42,0.47,0.62,2379658.01,2587423.69,2466161.46,2210596.34,1515355,1964948.7,2132859.85,3019999.63,3832247.2,4549005.59,93818.45,59238,89804,36625,73922,0.06,0.06,0.06,0.07,0.06,1387,0,0.16,3367492.02,4202767.98
1035600,EVEREST INSTITUTE,0.375,Less Risk,N,N,Proprietary 2 - 3 Yrs,5,0.62,0.6,0.76,0.24,7101,0.91,18290.5,0.68,0.93,0.07,22,28,8351.92,7741,2328,3863,5616,7172,7741,7826,8790,9849,14666,86165,10591552,1713,10597046.25,10734374.06,10842807.78,10842266.44,10707507.06,0,-0.01,-0.02,-0.02,-0.01,0.3,0.39,0.49,0.57,0.7,4177428.18,4220177.13,3750665.09,2419846.81,1982649,601556.62,626534.78,1093207.1,1251007.91,1080408.84,35269,24427,29388,9034,6312,0.03,0.05,0.06,0.07,0.07,553,-0.08,0.02,2590814.04,3178060.87
1036200,COLLEGE OF SOUTHERN NEVADA,0.5,Moderate Risk,Y,C,Public 4 Yrs or More,5,0.22,0.11,0.8,0.2,23255,0.61,46759,0.33,0.76,0.24,22,32,19146.63,13333,3186,4999,7769,9635,13403,16947,22502,31135,42618,214067,10704264.39,1138,9493113.35,9515463.59,9838359.89,10489529.66,10557229.42,0.11,0.11,0.08,0.02,0.01,0.33,0.38,0.41,0.45,0.58,2484510.94,2341412.82,1973666.73,1641574.18,1137104,994217.01,1162602.51,1728802.13,2171907.93,3160213.69,37628,109993,168175,70991,32348,0.06,0.07,0.08,0.09,0.11,543,-0.02,0.12,1910960.39,2419156.21
1036300,WESTERN NEVADA COLLEGE,0.5,Moderate Risk,Y,P,Public 4 Yrs or More,5,0.34,0.27,0.79,0.21,28385,0.53,55841,0.28,0.73,0.27,21,33,16012.81,12955,2542,4252,6354,9000,13444,16396,20991,25963,34613,68978,1492280,187,1280438.7,1340594.37,1381261.62,1409886.39,1445770.64,0.14,0.1,0.07,0.06,0.03,0.27,0.36,0.36,0.37,0.5,302472.54,311974.9,273676.14,156684,126359,120862.05,137341,210838.06,255852,254108,28220,26279,26279,42433,13384,0,0,0.09,0.11,0.13,102,0,0.15,238384.65,309237.12
1036400,WHATCOM COMMUNITY COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,5,0.46,0.4,0.65,0.35,15409,0.84,52508,0.23,0.84,0.16,23,30,11957.7,6366,2062,2842,3537,5233,6478,9013,11516,18235,29367,132822,751063.48,197,511776.97,533499.61,562756.4,631004.23,672091.09,0.32,0.29,0.25,0.16,0.11,0.22,0.19,0.19,0.28,0.36,118563.34,125859.34,127720,124388,77635,46006.07,67218.03,82237.68,94436,101174.16,2931,2928,0,0,2625,0,0,0,0,0,127,0.2,0.35,70094.68,95650.8
1036500,CHARLES DREW UNIVERSITY OF MEDICINE AND SCIENCE,0.875,Most Risk,Y,C,PNP 4 Yrs or More,5,0.81,0.7,0,0,15679.5,0.75,12906,0,0.62,0.38,25,32,36803.56,23425,8728,12893,15928,20009,23425,31234,41637,52806,91068,163538,1740325,109,1211344.06,1322315.95,1397729.99,1513838.67,1655152.53,0.3,0.24,0.2,0.13,0.05,0.21,0.19,0.29,0.34,0.4,94382.14,109244,66763.14,51855.41,87639,169047.89,128020.01,234287,285171,361203,7968,0,0,26276,0,0,0.11,0.1,0.15,0.19,76,0.32,0.34,209174.35,260888.5
1036800,MENNONITE BRETHREN BIBLICAL SEMINARY,0.5625,Moderate Risk,N,N,PNP 4 Yrs or More,5,0.5,0,0,0,28537,1,0,0,0,0,0,31,43727.64,37683.5,9244,23899,26690,32947,38242,43266,51436,55817,75750,179599,554791.74,22,479121.45,501602.47,508831.11,532444.27,535815.36,0.14,0.1,0.08,0.04,0.03,0,0,0,0,0,0,0,3475.98,0,0,0,53012,5634,22385,21794,0,0,0,0,0,0,0,0,0,0,1,0.04,-0.02,81048.72,104399.24
1037400,METROPOLITAN STATE UNIVERSITY,0.625,More Risk,Y,P,Public 4 Yrs or More,5,0.57,0.46,0.83,0.17,29973,0.5,65163,0.2,0.61,0.39,24,31,29542.62,24960,6431,11029,15687,20019,24960,31304,37676,45413,55426,182398,24158875.36,1429,18268756.58,18616796.93,19255651.66,22458624.27,22822189.79,0.24,0.23,0.2,0.07,0.06,0.25,0.28,0.32,0.36,0.38,2287550.33,2025211,1624131,1332002.34,905911,1687190.01,2289601.34,3024455.81,5223221.86,5844019.36,108506.35,60745,82329,55668,64087,0.06,0.07,0.09,0.12,0.14,954,0.15,0.27,2863820.23,3738141.83
1038700,EL PASO COUNTY COMMUNITY COLLEGE DISTRICT,0.625,More Risk,Y,C,Public 2 - 3 Yrs,3,0.33,0.22,0.69,0.31,16725,0.73,31726.5,0.48,0.86,0.14,22,31,10513.41,6665.5,1772,2900,3543,5137,6657,8789,12047,17109,25415,150004,3660225.17,800,2846835.07,2950974.64,3099711.51,3380950.01,3496432.19,0.22,0.19,0.15,0.08,0.04,0.27,0.31,0.33,0.4,0.51,671775.62,628988.02,545547,417874,257684.85,407370.22,517390.5,637379.32,903596.39,1008906.72,12691,10401,10542,10469,10397,0.08,0.1,0.1,0.11,0.12,473,0.06,0.24,491160.1,641616.3
1038800,READING AREA COMMUNITY COLLEGE,0.5625,Moderate Risk,Y,C,Public 2 - 3 Yrs,5,0.25,0.12,0.66,0.34,18134,0.67,53763,0.23,0.78,0.22,22,32,16352.27,11365.5,2479,3835,5606,8125,11434,15055,19979,27278,37155,142354,7272821.39,798,6150543.5,6198266.39,6296451.83,7104220.4,7061844.87,0.15,0.15,0.13,0.02,0.03,0.27,0.34,0.39,0.45,0.55,1654241.44,1445456.04,1025822.47,813405,575484,434805.54,864785.58,1127199.94,1810368.09,1658653.57,52990,18205,96886.11,71341,30579,0.08,0.09,0.09,0.09,0.09,418,-0.01,0.14,1191059.03,1516557.27
1039100,OKLAHOMA CITY COMMUNITY COLLEGE,0.8125,Most Risk,Y,C,Public 2 - 3 Yrs,5,0.29,0.15,0.72,0.28,20650,0.68,48863,0.29,0.8,0.2,22,30,12517.7,9498,1876,3500,5059,7350,9525,12381,15363,19381,26219,160630,9439267.07,1643,7291524.7,7566480.49,8114433.91,8964581.9,9247271.65,0.23,0.2,0.14,0.05,0.02,0.26,0.26,0.31,0.39,0.56,1627587.92,1915504.62,2053970.66,1884596,1103802,775445.88,762837.66,1154662.88,1573234.8,1626478.87,44621,42741,74985,49066,27490,0.03,0.03,0.04,0.04,0.07,964,0.08,0.26,1232737.57,1606782.08
1039400,UNIVERSITY OF MEDICINE & DENTISTRY OF NEW JERSEY,0.75,Most Risk,N,N,Public 4 Yrs or More,5,0.85,0.65,0.96,0.04,4939.5,0.75,55369,0.21,0.24,0.76,24,28,96630.25,78854,14337,25045,40997,57125,78854,105818,139364,175285,200099,371874,54614346.57,1419,41002639.86,43499209.25,46405161.36,51161608.9,52118354.5,0.25,0.2,0.15,0.06,0.05,0.19,0.24,0.3,0.34,0.33,244573.35,374837.43,358975.17,364505.96,245920.96,1487656.72,1693259.79,2392198.52,3722458.51,3808413.47,47773,121990.23,25476,13167,101611,0.09,0.14,0.16,0.18,0.23,941,0.18,0.29,6795569.03,8812707.35
1039500,UNIVERSITY OF SAN DIEGO,0.75,Most Risk,Y,C,PNP 4 Yrs or More,5,0.69,0.55,0.76,0.24,13000,0.7,80043,0.18,0.28,0.72,23,27,70431.6,60081,11240,21025,33997,46444,60132,74647,90821,116306,148476,370403,60472081.79,2421,38610389.52,41137566.32,44141750.05,52669750.3,56211338.81,0.36,0.32,0.27,0.13,0.07,0.14,0.2,0.26,0.28,0.32,2029760.07,1724100.72,1281188.78,771251.87,403076,1683719.55,2092162.98,2949201.64,3943981.2,5077513.35,32358,0,42216,5045,18500,0.03,0.05,0.06,0.1,0.14,1809,0.39,0.4,6734424.06,8518342.7
1040200,DAKOTA COUNTY TECHNICAL COLLEGE,0.625,More Risk,Y,P,Public 2 - 3 Yrs,5,0.42,0.36,0.51,0.49,24422.5,0.6,66061.5,0.15,0.56,0.44,22,31,11900.97,7759.5,2349,3519,4726,6203,7775,10292,13913,18282,27580,68542,5123880.06,694,3804023.03,3920607.83,4192851.51,4664060.06,4860254.39,0.26,0.23,0.18,0.09,0.05,0.18,0.2,0.24,0.28,0.32,655909.3,689411.3,752587,435885,321941,214747.76,461143.13,726888.37,868497.48,986698.26,13468,46998,53791,23883,0,0.06,0.07,0.09,0.1,0.12,505,0.22,0.3,632719.38,811331.89
1040500,PINNACLE CAREER INSTITUTE,0.25,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.57,0.53,0.85,0.15,14956.5,0.79,30458,0.48,0.86,0.14,21,31,10470.92,7830.5,2695,4685,6267,7396,7824,9221,10468,14597,21344,76010,4761076.92,740,4674377.82,4742794.02,4784454.38,4596848.83,4493870.66,0.02,0,0,0.03,0.06,0.27,0.34,0.64,0.39,0.35,1581361.42,1555606.01,833593.22,380868,357565,317652.98,424379.04,375978.16,335564.57,302118.29,46855,25632,30359,21028,31622,0.16,0.25,0.24,0.25,0.25,262,-0.08,0.03,1042349.99,1307272.69
1040600,JOSEF'S SCHOOL OF HAIR DESIGN,0.5625,Moderate Risk,Y,P,Proprietary < 2 Yrs,5,0.58,0.56,0.42,0.58,5755.5,1,40530.5,0,0,0,21,24.5,7149.49,4731,937,2053,3350,4339,5176,7043,7919,10443,13713,30552,148899,43,99409.07,104554.49,112234.96,123646,124390,0.33,0.3,0.25,0.17,0.16,0.28,0,0,0,0.33,679,1485,2967,4335,4335,2380,8649,18521,16721,15356,0,0,0,0,0,0,0,0,0,0,31,0.43,0.4,17975.66,22562.34
1041000,TESST COLLEGE OF TECHNOLOGY,0.375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.67,0.66,0.67,0.33,9914,0.91,24836,0.6,0.88,0.12,21,28,9200.05,7728,3501,5270,6709,7045,7727,7897,9826,13262,16724,35969,2871863.8,380,2764406.18,2856941.41,2929730.71,2919520.79,2889487.32,0.04,0,-0.02,-0.02,-0.01,0.29,0.37,0.48,0.64,0.72,1206310.5,1185881.94,956617,576643,320412,94333.29,178574,384436.33,449119,431327,7312,5659,7312,4196,0,0.05,0.07,0.12,0.16,0.16,130,-0.1,0.03,657129.88,804428.47
1041700,MARINELLO SCHOOL OF BEAUTY,0.625,More Risk,Y,C,Proprietary < 2 Yrs,5,0.52,0.49,0.63,0.37,13089,0.84,31581,0.49,0.82,0.18,21,28,9069.67,6959,3096,3875,5028,5854,6985,8467,9094,11039,16251,105541,688191,116,613440.87,642154.95,656270.56,681041.82,686733,0.11,0.07,0.05,0.01,0,0.34,0.41,0.43,0.5,0.66,156206.36,161530,172505,138356,84413,36525.65,32232,80882,86548.2,120615,0,3519,8141,8139,7723,0,0.11,0,0.1,0.15,65,0,0.15,125280.84,159032.25
1041800,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,0.4375,Less Risk,Y,P,Foreign,5,1,1,0,0,0,0,39885.5,0,0,0,24,28.5,43588.6,40552,8017,18530,27658,40552,46374,64427,73663,79706,85612,89930,385778.62,15,349518.14,355225.15,354975.07,393467.56,393750.93,0.09,0.08,0.08,-0.02,-0.02,0,0,0,0,0,95213.05,28880,7262,7262,0,122133,19039,0,43765,22601,0,0,0,0,0,0,0,0,0,0,0,0.02,0.09,61773.37,77558.61
1042400,SUMMIT SALON ACADEMY,0.375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.54,0.51,0.72,0.28,12633,1,65244,0,0,0,21,27,11584.72,9018,3453,4252,6099,7816,9018,11090,13250,15314,17633,63191,312847,39,303705.59,306838.58,305686.64,301256.2,283312,0.03,0.02,0.02,0.04,0.09,0,0.46,0.54,0.51,0.46,80627.24,77615.24,77014.24,56694,17994,20859,12929,19808,35600,21627,0,0,0,0,0,0,0,0,0,0,16,-0.07,0.03,62509.93,80118.03
1043400,RENTON TECHNICAL COLLEGE,0.6875,More Risk,Y,C,Public 4 Yrs or More,5,0.24,0.17,0.73,0.27,19099.5,0.72,56898,0.29,0.64,0.36,23,32,9195.6,7132,1911,3321,3892,5464,7132,7780,9249,13275,17925,49034,886367.6,151,619344.28,680139.21,734691.54,770684.45,825752.88,0.3,0.23,0.17,0.13,0.07,0.21,0.26,0.3,0.32,0.37,135308.5,128689.5,162515,130938,83383,8147.64,0,9052,23153,57861.71,8899,5476,0,0,0,0,0,0,0,0,107,0.21,0.29,94545.77,121314.59
1044700,PLAZA BEAUTY SCHOOL,0.75,Most Risk,N,N,Proprietary < 2 Yrs,5,0.75,0.74,0.68,0.32,11786.5,0.74,56442,0,0.68,0.32,21,28,9882.8,7647.5,1810,2834,3936,5487,7544,9557,11094,11387,14502,79221,498902,79,354914.41,367295.81,387297.82,459998.28,477872.09,0.29,0.26,0.22,0.08,0.04,0.27,0.28,0.32,0.32,0.43,76734,54788,59921,72259,49261,11969.75,39771.75,33041.93,31066,39695,0,0,0,0,0,0,0,0,0,0,52,0.22,0.3,59733.17,75316.35
1045300,WASHINGTON STATE COMMUNITY COLLEGE,0.625,More Risk,Y,C,Public 2 - 3 Yrs,5,0.26,0.21,0.65,0.35,14680,0.75,50578.5,0.25,0.82,0.18,22,31,11572.1,7888,1750,2733,3812,6281,7900,10770,13916,17943,27056,94623,3408482.19,493,2669678.01,2756168.45,2886469.62,3205534.44,3272076.93,0.22,0.19,0.15,0.06,0.04,0.25,0.27,0.33,0.4,0.43,735895.6,698571.51,540174,462876,329059,71987.52,230416.29,307950.68,518467.67,601426.88,13586,7473,36768.72,30400.96,0,0.08,0.09,0.09,0.14,0.16,304,0.09,0.25,469021.38,598132.82
1047200,INSEAD,0.75,Most Risk,Y,P,Foreign,5,0.83,0.72,0,0,60188.5,0.2,133262.5,0,0,0,27,30,56064.55,41380,17531,20651,21496,30002,46489,53033,76322,102940,120500,183574,3376269,87,1533614.25,1862138.52,2261766.5,2603621.28,2991224.97,0.55,0.45,0.33,0.23,0.11,0,0,0,0.14,0.28,262857,0,0,0,0,20495.28,20495.28,20495.37,44704,70764,0,0,0,0,0,0,0,0,0,0.17,1,1,0.67,213402.63,284428.82
1047400,MARYMOUNT CALIFORNIA UNIVERSITY,0.5625,Moderate Risk,Y,C,PNP 4 Yrs or More,5,0.27,0.13,0.17,0.83,2248,1,46021,0.32,0.73,0.27,22,25,18998.66,14563,3477,5901,7814,12259,14569,17170,22375,31000,40000,109041,1033057.41,163,786807.17,817469.51,856130.25,930444.42,965180.8,0.24,0.21,0.17,0.1,0.07,0.22,0.28,0.31,0.28,0.4,164746,166712,154535,144924,83938,100941.13,110591.09,238312.95,269523.57,291983,0,0,0,2614,0,0,0,0,0,0.11,103,0.16,0.25,122688.48,160024.31
1048900,AMERICAN NATIONAL UNIVERSITY,0.3125,Less Risk,Y,C,Proprietary 4 Yrs or More,5,0.32,0.29,0.86,0.14,10112,0.87,20000,0.68,0.94,0.06,22,30,16196.46,13971,2788,5147,7736,10653,14034,17471,21481,25766,33240,67415,16832809.64,1485,17774755.6,17370053.79,17309667.36,16890908.24,16542682.82,-0.05,-0.04,-0.03,0,0.02,0.45,0.53,0.65,0.64,0.7,5738654.77,4672806.75,3055137.25,1463717.89,716534,1093162.48,1389034.18,2369738.5,3053895.48,3577339.88,105169,96260,193384,93828,103089,0.12,0.16,0.2,0.21,0.24,338,-0.13,-0.04,4562797.22,5556242.94
1049000,REGENCY BEAUTY INSTITUTE,0.25,Less Risk,Y,P,Proprietary 2 - 3 Yrs,5,0.56,0.54,0.51,0.49,10849,0.84,53555.5,0.28,0.74,0.26,21,27,10617.11,9800.5,3288,4604,5451,7628,9800,11500,12549,14713,19417,59897,12348959.46,1870,10752365.63,11136804.78,11569008.29,11486566.71,11725113.39,0.13,0.1,0.06,0.07,0.05,0.21,0.27,0.48,0.35,0.27,2671818.1,2883438.51,2334136.81,759546.73,514268.98,742978.26,985144.7,863546.04,686749.32,642318.76,43945,0,11909,6943,9306,0.14,0.21,0.2,0.2,0.19,958,0,0.14,2018100.79,2579709.11
1049100,HENNEPIN TECHNICAL COLLEGE -,0.6875,More Risk,Y,P,Public 2 - 3 Yrs,5,0.3,0.25,0.68,0.32,21711.5,0.65,65050,0.17,0.67,0.33,22,31,13308.14,9077,2376,3703,5405,7000,9090,12163,15600,21364,30069,71654,9546044.33,1222,7203385.63,7444653.94,7906766.82,9001416.71,9225948.47,0.25,0.22,0.17,0.06,0.03,0.24,0.27,0.3,0.36,0.44,1658869.45,1561786.1,1517171.66,1247557,755680,595459.84,967304.46,1157204.55,2118278.35,2826061.74,21717,35204.18,35160,14922,0,0.04,0.06,0.06,0.07,0.1,749,0.12,0.26,1324148.81,1663671
1050100,LAKEVIEW COLLEGE OF NURSING,0.625,More Risk,Y,C,PNP 4 Yrs or More,5,0.85,0.81,0.59,0.41,16989,0.78,78239,0,0.67,0.33,24,27,22916.92,19213,5456,9907,13705,16085,19741,26249,30840,36235,47409,61305,1182613,86,744602.22,777363.51,819182.32,890067.79,965550.15,0.37,0.34,0.31,0.25,0.18,0.17,0.19,0.24,0.16,0.19,47614,75277,109232,74325,34167,111472,122237,149985.55,180842.15,132182.91,0,0,0,0,0,0,0,0,0,0,69,0.44,0.4,89856.58,121307.79
1050300,WICHITA TECHNICAL INSTITUTE,0.375,Less Risk,Y,C,Proprietary 2 - 3 Yrs,5,0.59,0.58,0.84,0.16,11534,0.84,32263.5,0.47,0.92,0.08,22,29,12163.78,13223,3080,5134,7769,11123,13223,13810,15101,16670,18803,55607,8369416.28,840,8596481.53,8611517.03,8600361.52,8704718.43,8491820.37,-0.03,-0.03,-0.03,-0.04,-0.01,0.43,0.47,0.58,0.67,0.75,2470014.75,2240562.98,1763807.37,1057973.28,573239.28,458295.92,577582.93,911538.6,921655.01,911811,57680,0,13742,0,18521,0.09,0.13,0.14,0.13,0.11,278,-0.14,-0.02,2220215.8,2672062.16
